Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
858	-2083.177	-2234.739	151.5614	1.284787	5.279391	0.3017629	0.659963	0.340037	2.842504
864	-2088.535	-2240.08	151.5442	1.268726	5.279391	0.3017629	0.728903	0.271097	2.862655
870	-2104.603	-2254.61	150.0067	1.091717	6.635394	0.2941253	0.728903	0.271097	3.690781
876	-2102.322	-2252.62	150.2977	1.243264	3.905445	0.4260538	0.728903	0.271097	3.707464
882	-2114.999	-2266.312	151.3127	1.458811	5.069911	0.2580177	0.765429	0.234571	2.98641
888	-2117.957	-2269.312	151.3551	1.694251	5.995263	0.4329237	0.724525	0.275475	2.438707
894	-2114.973	-2266.421	151.4487	1.422546	5.995263	0.4200877	0.724525	0.275475	2.56487
900	-2104.651	-2256.084	151.433	1.330724	5.995263	0.4200877	0.758205	0.241795	2.631432
906	-2099.303	-2249.478	150.1745	1.216731	5.601219	0.3613206	0.758205	0.241795	3.57777
912	-2099.588	-2247.774	148.1862	1.157022	7.401458	0.2805605	0.69157	0.30843	4.615191
918	-2086.185	-2234.827	148.6425	1.027311	5.613026	0.314173	0.776099	0.223901	4.615191
924	-2116.71	-2265.268	148.5579	1.036962	5.613026	0.314173	0.774304	0.225696	4.657177
930	-2097.333	-2246.118	148.785	1.285863	4.935679	0.314173	0.72599	0.27401	4.492133
936	-2099.179	-2250.56	151.3815	1.369449	3.968755	0.314173	0.607786	0.392214	3.119304
942	-2102.049	-2253.185	151.1355	1.179599	3.968755	0.535945	0.607786	0.392214	3.131601
948	-2107.359	-2256.048	148.6885	1.015234	3.914656	0.5462453	0.684287	0.315713	4.634481
954	-2114.745	-2262.683	147.938	1.091761	6.332364	0.5462453	0.684287	0.315713	4.634481
960	-2109.425	-2257.542	148.1168	1.159862	6.297275	0.428216	0.798153	0.201847	4.612312
966	-2119.154	-2266.997	147.8435	1.020286	6.297275	0.4800406	0.684569	0.315431	4.79204
972	-2102.022	-2250.474	148.452	1.052026	3.936842	0.4964238	0.598432	0.401568	4.786718
978	-2104.298	-2252.38	148.0824	1.450732	6.48712	0.4964238	0.707228	0.292772	4.376463
984	-2087.919	-2238.575	150.6554	1.306216	6.48712	0.2719096	0.707228	0.292772	3.237077
990	-2087.031	-2236.851	149.8203	1.255198	6.590111	0.2719096	0.813594	0.186406	3.7409
996	-2101.393	-2250.354	148.9612	1.108644	6.590111	0.3212799	0.727779	0.272221	4.249489
1002	-2111.516	-2260.601	149.0854	1.019603	4.636894	0.5921199	0.776737	0.223263	4.239294
1008	-2111.829	-2259.735	147.9059	1.278396	4.636894	0.3833787	0.722979	0.277021	4.954647
1014	-2109.475	-2258.413	148.9375	1.236553	5.203165	0.2656856	0.737694	0.262306	4.45736
1020	-2108.348	-2256.39	148.0429	1.027825	5.203165	0.3056726	0.737694	0.262306	5.020438
1026	-2116.198	-2264.572	148.3739	1.167054	3.690795	0.3056726	0.604263	0.395737	5.020438
1032	-2114.341	-2262.235	147.894	1.140722	4.865197	0.3928328	0.629391	0.370609	4.990342
1038	-2107.9	-2257.265	149.3655	1.026778	4.865197	0.2403599	0.815649	0.184351	4.424592
1044	-2124.056	-2275.154	151.0978	1.32372	5.17268	0.2403599	0.739419	0.260581	3.205856
1050	-2112.724	-2261.153	148.4286	0.9323578	5.234654	0.4241776	0.674627	0.325373	4.717987
1056	-2100.634	-2249.414	148.7794	0.8891133	4.924759	0.4638999	0.728453	0.271547	4.55376
1062	-2084.823	-2233.823	148.9993	1.204267	4.918337	0.2764045	0.677677	0.322323	4.470284
1068	-2090.666	-2241.313	150.6471	1.166657	4.879482	0.2764045	0.802568	0.197432	3.556405
1074	-2096.135	-2243.944	147.8095	1.084247	5.517133	0.2570994	0.802568	0.197432	5.137885
1080	-2102.765	-2251.285	148.5201	1.186799	6.014216	0.2570994	0.802568	0.197432	4.615704
1086	-2099.551	-2247.955	148.4044	0.8211874	5.982924	0.315051	0.729029	0.270971	4.811161
1092	-2101.209	-2251.018	149.809	1.077257	4.937238	0.315051	0.715219	0.284781	4.028838
1098	-2110.69	-2259.933	149.243	0.9927318	5.261652	0.315051	0.676999	0.323001	4.34736
1104	-2117.5	-2267.897	150.3971	1.083168	5.65402	0.4136778	0.634736	0.365264	3.457903
1110	-2104.93	-2253.691	148.7613	1.12435	5.65402	0.4136778	0.600246	0.399754	4.372605
1116	-2101.479	-2252.09	150.6109	1.150401	5.65402	0.4136778	0.775699	0.224301	3.292984
1122	-2085.983	-2237.06	151.0773	1.525531	5.65402	0.6871889	0.681394	0.318606	2.52568
1128	-2087.655	-2237.925	150.27	1.420475	5.65402	0.8623256	0.718917	0.281083	2.954116
1134	-2092.988	-2243.55	150.5622	1.409548	5.65402	0.8623256	0.70175	0.29825	2.783832
1140	-2092.27	-2244.059	151.7887	1.512656	4.522405	0.8019519	0.705848	0.294152	2.190761
1146	-2095.044	-2246.513	151.4689	1.543241	4.522405	1.1345	0.70558	0.29442	2.155957
1152	-2093.974	-2243.565	149.5912	1.192052	4.826096	0.4822553	0.762471	0.237529	3.919733
1158	-2103.774	-2253.163	149.3881	1.051645	7.162669	0.3729378	0.76983	0.23017	3.905834
1164	-2104.204	-2253.561	149.3562	1.083601	7.162669	0.3729378	0.76983	0.23017	3.905834
1170	-2106.498	-2255.202	148.7036	1.131953	4.111755	0.3729378	0.702789	0.297211	4.69477
1176	-2101.732	-2251.922	150.1902	1.114937	6.347994	0.3729378	0.677149	0.322851	3.508716
1182	-2100.939	-2248.846	147.9067	1.032638	6.347994	0.295658	0.693536	0.306464	4.947538
1188	-2095.554	-2244.602	149.048	1.141074	6.347994	0.3209865	0.694141	0.305859	4.213355
1194	-2106.213	-2255.78	149.5672	1.138709	9.994426	0.1793995	0.879887	0.120113	3.737422
1200	-2084.056	-2235.269	151.2126	1.130715	7.332285	0.2341936	0.785672	0.214328	2.959625
1206	-2090.206	-2239.809	149.6023	1.166796	6.784609	0.2341936	0.785672	0.214328	3.948616
1212	-2106.857	-2256.161	149.3041	1.121773	6.784609	0.3828137	0.773449	0.226551	3.948616
1218	-2107.916	-2260.267	152.351	1.245775	4.501114	0.3828137	0.708461	0.291539	2.408919
1224	-2091.859	-2242.496	150.6365	1.38904	5.553913	0.5743808	0.807236	0.192764	2.9909
1230	-2084.255	-2235.141	150.8857	1.361385	5.553913	0.5743808	0.592335	0.407665	2.857285
1236	-2090.975	-2241.608	150.6327	1.369109	6.473861	0.4580945	0.766222	0.233778	2.985074
1242	-2094.541	-2245.809	151.2671	1.286092	6.473861	0.4282252	0.766222	0.233778	2.682835
1248	-2095.269	-2247.501	152.2319	1.418333	3.668814	0.2832952	0.745067	0.254933	2.682835
1254	-2088.766	-2239.377	150.611	1.295513	5.773638	0.3568378	0.704056	0.295944	3.255914
1260	-2088.065	-2237.145	149.0802	1.161338	4.651137	0.4318595	0.698432	0.301568	4.307825
1266	-2093.169	-2240.831	147.6616	1.037294	5.212462	0.325878	0.698432	0.301568	5.199844
1272	-2091.584	-2240.366	148.7813	1.116816	4.897253	0.3618907	0.82384	0.17616	4.537535
1278	-2097.093	-2247.749	150.6553	1.231682	4.897253	0.4275305	0.677531	0.322469	3.323496
1284	-2088.625	-2239.206	150.5808	1.342112	5.939305	0.6496253	0.744189	0.255811	2.929699
1290	-2099.207	-2250.245	151.0377	1.42643	5.189278	0.5775697	0.679018	0.320982	2.781063
1296	-2097.116	-2248.241	151.1248	1.505675	6.041407	0.3199038	0.742117	0.257883	2.831124
1302	-2103.682	-2254.971	151.289	1.690728	6.041407	0.3260759	0.720262	0.279738	2.608725
1308	-2101.225	-2252.707	151.4814	1.409519	6.42086	0.3260759	0.814572	0.185428	2.608725
1314	-2097.105	-2249.598	152.4938	1.621288	6.403533	0.3012934	0.726541	0.273459	1.856626
1320	-2095.155	-2246.933	151.7785	1.518137	4.904727	0.5200253	0.760191	0.239809	2.368774
1326	-2102.894	-2252.808	149.9139	1.30511	6.783905	0.3987038	0.704581	0.295419	3.472321
1332	-2097.332	-2245.911	148.5798	1.03732	6.783905	0.3433814	0.711523	0.288477	4.453859
1338	-2102.726	-2255.302	152.5761	1.510487	5.212742	0.3433814	0.784294	0.215706	2.012304
1344	-2097.831	-2249.694	151.8634	1.363835	4.781588	0.4448096	0.657572	0.342428	2.515
1350	-2099.915	-2252.163	152.2476	1.395536	4.781588	0.4448096	0.71632	0.28368	2.251766
1356	-2101.706	-2252.312	150.6062	1.155171	5.119081	0.4448096	0.644993	0.355007	3.342371
1362	-2101.076	-2250.174	149.0987	1.038708	5.930412	0.4448096	0.784769	0.215231	4.158703
1368	-2111.5	-2259.563	148.0629	1.119151	5.930412	0.4448096	0.69486	0.30514	4.697266
1374	-2104.374	-2251.466	147.0923	0.9552993	5.930412	0.2727446	0.654434	0.345566	5.525757
1380	-2104.281	-2253.412	149.1304	0.9301429	5.171307	0.4087362	0.553447	0.446553	4.350755
1386	-2098.469	-2248.381	149.912	1.048787	5.711798	0.397664	0.737529	0.262471	3.768689
1392	-2093.443	-2245.174	151.7308	1.321534	5.321381	0.3760799	0.670447	0.329553	2.611233
1398	-2099.717	-2250.36	150.6438	1.386063	6.138186	0.5746905	0.673073	0.326927	2.90124
1404	-2095.335	-2245.092	149.7563	1.147363	4.336404	0.5746905	0.734795	0.265205	3.850938
1410	-2092.931	-2243.74	150.8088	1.151392	4.521584	0.3971843	0.657947	0.342053	3.379255
1416	-2098.309	-2248.827	150.518	1.205644	5.354731	0.3971843	0.668513	0.331487	3.379255
1422	-2093.165	-2242.496	149.3308	1.304504	5.655736	0.5813887	0.749391	0.250609	3.785588
1428	-2098.264	-2250.427	152.1639	1.503069	5.655736	0.4090937	0.730244	0.269756	2.125336
1434	-2111.014	-2262.671	151.6564	1.465365	6.059897	0.4264852	0.759675	0.240325	2.390743
1440	-2094.4	-2246.575	152.1749	1.438503	5.793873	0.4984552	0.759675	0.240325	2.033526
1446	-2104.519	-2256.883	152.3641	1.478996	5.793873	0.4079152	0.72357	0.27643	1.987557
1452	-2102.998	-2255.101	152.1029	1.396041	5.793873	0.3812185	0.787033	0.212967	2.246921
1458	-2095.039	-2247.024	151.9842	1.318808	4.787441	0.3530654	0.787033	0.212967	2.577214
1464	-2102.843	-2253.062	150.2189	1.040483	5.993847	0.4320319	0.758091	0.241909	3.517873
1470	-2091.631	-2240.912	149.2806	1.075877	4.336251	0.3556859	0.70445	0.29555	4.381331
1476	-2108.146	-2256.559	148.413	1.313297	8.24225	0.2301461	0.809918	0.190082	4.381331
1482	-2091.368	-2240.978	149.6101	0.9704899	6.985083	0.4165044	0.799339	0.200661	3.797706
1488	-2106.473	-2254.575	148.1016	0.8962359	6.985083	0.2358815	0.719477	0.280523	4.920416
1494	-2115.381	-2263.07	147.6892	0.9592941	8.624483	0.2358815	0.843434	0.156566	4.9374
1500	-2101.094	-2248.482	147.3879	1.07172	6.035576	0.2358815	0.831054	0.168946	5.337424
1506	-2106.335	-2253.425	147.09	0.9912515	4.681738	0.2358815	0.75113	0.24887	5.743255
1512	-2102.436	-2254.988	152.5512	1.382307	4.7471	0.3557371	0.515179	0.484821	2.181802
1518	-2103.814	-2255.66	151.8459	1.462568	5.078664	0.4864663	0.651921	0.348079	2.365314
1524	-2104.853	-2256.402	151.5496	1.351031	5.078664	0.3395762	0.844087	0.155913	2.791359
1530	-2110.575	-2262.725	152.1506	1.430421	4.537695	0.3395762	0.676655	0.323345	2.467995
1536	-2112.998	-2263.365	150.3671	1.329153	5.513351	0.3395762	0.676655	0.323345	3.439777
1542	-2109.423	-2259.533	150.1104	1.109839	5.513351	0.4430742	0.732279	0.267721	3.598891
1548	-2112.928	-2263.753	150.8246	1.394719	5.513351	0.5316204	0.694645	0.305355	2.920258
1554	-2117.597	-2267.443	149.8464	1.05681	5.006033	0.3376028	0.729891	0.270109	3.979642
1560	-2123.891	-2273.835	149.9437	1.228054	5.287097	0.2827241	0.735073	0.264927	3.853354
1566	-2119.37	-2269.666	150.2968	1.248062	5.287097	0.345703	0.735073	0.264927	3.555232
1572	-2106.473	-2253.999	147.5254	1.16587	6.805665	0.3092641	0.686657	0.313343	5.010979
1578	-2108.454	-2258.895	150.4412	1.036461	3.903136	0.3728046	0.688525	0.311475	3.803722
1584	-2109.697	-2256.736	147.0387	0.9897597	5.337017	0.3728046	0.780299	0.219701	5.496566
1590	-2103.064	-2253.348	150.284	1.115448	4.730717	0.3728046	0.688519	0.311481	3.697482
1596	-2092.651	-2243.46	150.8098	1.34898	5.95243	0.3728046	0.731553	0.268447	3.060482
1602	-2096.853	-2248.153	151.3001	1.305768	4.476727	0.5861371	0.731553	0.268447	2.812281
1608	-2098.636	-2248.473	149.8366	1.087831	4.476727	0.3376284	0.706609	0.293391	4.056069
1614	-2094.103	-2244.365	150.2618	1.074758	5.267324	0.3376284	0.797759	0.202241	3.68916
1620	-2098.396	-2248.817	150.4216	1.185628	5.531928	0.3376284	0.797759	0.202241	3.491462
1626	-2096.035	-2247.218	151.1834	1.19896	5.531928	0.3515951	0.750398	0.249602	3.015807
1632	-2099.563	-2249.043	149.4799	1.159248	5.531928	0.3515951	0.750398	0.249602	4.032719
